time,y_1,y_2,width,y
885,14.667,13.638,3,16.055
215,1.412,0.47700000000000004,2,0.5720000000000001
740,7.7088888889,7.7088888889,3,7.1055555556
1220,2.249,4.051,2,5.322
1320,2.447,3.117,2,1.6280000000000001
635,10.067,10.417,3,11.15
290,5.916,4.323,2,4.445
335,9.007,8.744,2,8.601
615,9.689,9.104,3,11.86
95,0.4114285714,0.6666666667,3,0.82
560,10.311,8.684,3,10.767000000000001
310,3.1,3.5439999999999996,3,5.316
1355,2.9219999999999997,2.9219999999999997,3,2.6422222222
1120,9.744,7.596,2,8.328
770,8.383,6.504,3,5.965
1120,8.711,9.033,3,9.117
1025,18.072,21.872,3,19.977999999999998
1215,4.583,4.939,2,5.983
1095,11.507,12.068,2,11.883
35,0.675,0.8655555556,3,0.84
710,7.891,7.638,2,8.484
1155,6.671,7.511,3,5.23625
475,18.616,18.29,3,12.339
860,17.506,15.712,3,15.383
485,7.528,6.624444444400001,3,6.0214285713999995
250,1.9780000000000002,1.2109999999999999,2,2.294
960,11.6,13.572000000000001,2,12.135
165,0.517,0.625,2,0.19111111109999998
70,0.41600000000000004,0.5811111111,2,0.25333333329999996
80,0.37799999999999995,0.544,3,0.579
735,5.992999999999999,5.75,3,6.861000000000001
895,14.783,16.055,3,13.384
1255,3.9888888889,5.394,3,3.77
675,7.606,9.855,2,7.266
770,12.056,10.856,3,11.444
500,11.254000000000001,12.533,3,12.328
1265,4.25,5.1355555556,3,3.75125
150,1.1814285714,0.2057142857,3,0.1875
710,6.898,6.71375,3,5.7088888889
1245,4.766,5.287999999999999,3,4.261
795,5.7533333333000005,5.7533333333000005,3,6.785
515,8.661,10.505999999999998,2,11.105
745,8.20875,6.5228571428999995,3,6.5642857142999995
1215,6.289,6.289,3,6.21
625,5.4811111111,5.6055555556,3,5.8825
480,20.971,18.029,3,17.695999999999998
1280,4.277,4.485,2,5.1339999999999995
955,13.572000000000001,11.947000000000001,2,11.6
810,14.194,14.785,3,14.870999999999999
145,0.15,0.312,3,0.462
885,12.817,9.812000000000001,2,11.14
535,8.941,10.695,2,10.035
510,5.51,5.51,3,5.894
635,4.66,5.694,3,6.205
1265,5.832999999999999,5.723,3,6.994
310,2.086,1.8459999999999999,3,1.9509999999999998
1265,5.395,3.77,3,3.6722222222000003
80,0.611,0.6544444443999999,2,0.46799999999999997
645,8.972000000000001,8.417,3,10.755999999999998
50,0.97,0.97,3,0.868
715,11.07,10.777000000000001,3,11.633
35,0.35100000000000003,0.838,3,0.506
1015,24.994,18.296,3,21.505
805,9.039,8.929,2,7.49
340,9.283,8.389,3,9.794
1400,1.389,1.6909999999999998,2,1.2
825,7.711,8.674,3,7.706
1415,1.755,1.305,2,1.155
555,5.118,5.20875,3,4.5444444444
530,5.205,5.205,3,4.8875
55,1.056,0.6244444444,3,0.85
1195,5.4733333333,5.0825,3,5.655
215,0.828,0.723,3,0.484
100,0.3633333333,0.6055555556000001,2,0.2655555556
340,7.117000000000001,9.595,2,6.655
1200,8.199,7.604,3,7.2
165,0.4875,0.5866666667,3,0.2466666667
565,9.655,10.145,2,7.678
170,0.28800000000000003,0.28800000000000003,3,0.28800000000000003
1345,6.749,6.606,3,4.51
1005,15.901,17.487000000000002,2,12.915999999999999
395,8.446,9.878,2,10.800999999999998
1255,4.444,4.75,2,3.466
1345,4.351,4.351,3,3.4739999999999998
1040,16.5425,15.025555555599999,3,17.32
550,5.20875,4.5,3,5.118
680,9.559,10.145,3,11.606
750,13.110999999999999,13.878,3,11.477
790,8.218,7.0729999999999995,2,9.038
790,6.667999999999999,6.667999999999999,3,5.7533333333000005
1310,5.7522222222,4.971,3,4.6657142857
945,10.534,10.005,2,12.106
200,0.43799999999999994,0.28800000000000003,3,0.516
1400,1.494,1.212,2,1.335
1220,6.955,8.355,3,8.123
1340,2.444,1.8980000000000001,2,2.406
1290,4.93875,3.634,3,3.6911111111
130,0.9444444444,0.70875,2,0.8388888889
745,11.833,12.439,3,10.595
1340,2.3040000000000003,2.722,2,3.117
330,7.271,7.155,3,8.389
1310,5.905,5.901,3,6.5329999999999995
1260,4.579,4.579,3,5.2170000000000005
390,8.3644444444,5.0314285714,3,7.3411111111
1375,1.845,1.4669999999999999,2,1.86
1105,10.684000000000001,11.923,3,10.36
465,19.082,17.399,3,18.29
860,11.437999999999999,8.87,3,8.57625
1015,18.232,23.410999999999998,3,21.872
15,1.0855555556,0.955,3,0.555
205,0.217,0.384,3,0.723
880,11.29,8.383,2,12.099
480,9.994,10.434000000000001,2,11.444
815,7.489,7.489,3,9.06
1155,5.641,5.54,2,5.907
295,4.2989999999999995,5.195,3,4.066
570,11.561,10.767000000000001,3,9.949
410,6.211,6.5988888888999995,3,6.305
525,10.117,12.078,3,13.162
710,12.399000000000001,10.56,3,13.249
160,0.07200000000000001,0.07200000000000001,3,0.51
1010,14.687000000000001,13.326666666700001,3,14.7088888889
1060,15.0444444444,14.60625,3,15.607000000000001
1010,13.144,14.3511111111,3,12.198888888900001
535,5.19,5.9225,3,5.84
290,5.055,4.65,2,5.617999999999999
595,11.911,10.285,3,10.111
645,4.0371428571,6.084,3,4.338
1190,5.456,5.162000000000001,3,5.3566666667
1275,4.485,3.839,2,4.277
385,9.633,9.955,2,9.812000000000001
220,1.123,0.884,3,1.034
445,11.35,11.535,2,13.877
430,9.677999999999999,10.177999999999999,2,9.002
595,6.682,7.077000000000001,2,7.362
1235,4.0555555556,4.7777777778,3,4.0255555556000004
510,11.949000000000002,12.328,3,12.322000000000001
1205,7.2,8.199,3,7.706
60,0.48,0.4933333333,3,0.7425
1015,16.046,14.4077777778,2,14.195
1225,4.456,5.983,2,4.978
380,10.306,8.889,3,10.765999999999998
1135,6.728,7.807,2,6.367000000000001
515,4.4388888889,4.691111111100001,3,6.0488888889
730,8.033,8.906,2,7.816
25,1.0270000000000001,0.895,3,0.54
640,4.7425,5.39625,3,5.55625
1115,9.7955555556,9.9,3,9.472000000000001
150,0.638,0.228,3,0.8390000000000001
555,7.434,8.417,2,10.145
975,14.4755555556,14.4755555556,3,12.63375
200,0.489,0.239,3,0.489
530,6.623333333300001,6.646,3,5.4566666666999994
1150,6.766,6.222,2,7.94
975,12.67,12.745,2,13.270999999999999
1015,23.379,22.643,3,27.76
995,28.629,25.284000000000002,3,28.256
455,14.35,11.839,2,13.800999999999998
180,0.588,0.588,3,0.3
195,0.294,0.3522222222,2,0.937
270,3.7110000000000003,2.8710000000000004,3,4.505
1180,7.84,7.84,3,6.455
820,13.434000000000001,12.533,3,14.300999999999998
1205,8.544,6.1339999999999995,3,8.522
985,11.923,14.360999999999999,2,13.227
45,0.67375,0.84,3,0.7583333333
635,5.794,5.8825,3,6.084
1355,2.967,2.877,2,2.49
770,5.2166666667,6.6677777778,3,6.632000000000001
125,0.078,0.078,3,0.156
175,0.983,0.695,3,0.59
1030,14.25,12.18,2,13.234000000000002
755,8.716000000000001,7.472,2,9.294
1385,1.472,1.86,2,1.777
1180,5.401,3.39,2,6.129
1385,3.965,4.821000000000001,3,3.787
705,7.638,9.016,2,7.891
760,7.4175,6.7588888889,3,6.86
370,7.535555555599999,8.045,2,7.444
725,12.94,13.173,3,11.944
265,1.33,1.011,3,2.327
475,10.434000000000001,11.455,2,9.994
835,8.4622222222,10.4725,3,7.4611111111
795,11.335,11.567,3,12.379000000000001
310,4.066,4.611000000000001,2,5.432
440,9.655,9.002,2,10.784
1125,8.328,9.744,2,7.807
1180,4.901,6.612,3,5.162000000000001
1045,16.485,25.118000000000002,3,19.749000000000002
695,8.582,6.888,2,9.016
880,11.783,12.595,3,14.950999999999999
1000,21.044,17.965999999999998,3,17.144000000000002
380,7.94,7.444,2,9.828
890,15.105,14.950999999999999,3,14.169
1315,3.3,2.9330000000000003,3,3.3569999999999998
1230,5.7379999999999995,6.555,3,5.233
425,5.42875,8.4055555556,3,7.13
920,11.717,10.405999999999999,2,11.262
865,10.939,9.449,2,9.068
420,9.467,9.516,2,10.177999999999999
790,6.4816666667,7.757000000000001,2,10.6366666667
450,11.839,10.784,2,14.35
1160,8.967,10.527999999999999,3,8.816
1240,6.1610000000000005,6.132000000000001,3,5.782
85,0.4875,0.08,2,0.561
805,7.7588888889,7.7588888889,3,7.767
120,0.5,0.8109999999999999,3,0.6990000000000001
660,6.773,7.6610000000000005,2,6.407
1175,6.132000000000001,5.9879999999999995,3,5.572
295,2.937,2.6439999999999997,3,2.6830000000000003
1175,3.39,6.25,2,5.401
1280,4.628,5.5611111111,3,4.55
885,10.995,10.468,2,11.1
1050,15.177,16.234,2,11.162
370,4.422,4.422,3,5.7142857143
920,15.345,15.5,3,16.544
