time,y_1,y_2,width,y
1390,1.729,1.961,2,1.691
1395,1.691,1.729,2,1.389
1400,1.389,1.691,2,1.2
1405,1.2,1.389,2,1.305
1410,1.305,1.2,2,1.755
1415,1.755,1.305,2,1.155
1420,1.155,1.755,2,1.467
1425,1.467,1.155,2,0.962
1430,0.962,1.467,2,0.911
0,0.871,1.5325,3,1.8414285714
5,1.8414285714,0.871,3,0.955
10,0.955,1.8414285714,3,1.0855555556
15,1.0855555556,0.955,3,0.555
20,0.555,1.0855555556,3,0.774
25,0.774,0.555,3,0.8655555556
30,0.8655555556,0.774,3,0.675
35,0.675,0.8655555556,3,0.84
40,0.84,0.675,3,0.67375
45,0.67375,0.84,3,0.7583333333
50,0.7583333333,0.67375,3,0.42
55,0.42,0.7583333333,3,0.7371428571
60,0.7371428571,0.42,3,0.9
65,0.9,0.7371428571,3,0.3171428571
70,0.3171428571,0.9,3,0.86125
75,0.86125,0.3171428571,3,0.66
80,0.66,0.86125,3,0.66
85,0.66,0.66,3,0.6666666667
90,0.6666666667,0.66,3,0.4114285714
95,0.4114285714,0.6666666667,3,0.82
100,0.82,0.4114285714,3,0.4188888889
105,0.4188888889,0.82,3,0.58
110,0.58,0.4188888889,3,0.54
115,0.54,0.58,3,0.156
120,0.156,0.54,3,0.3675
125,0.3675,0.156,3,0.2057142857
130,0.2057142857,0.3675,3,0.645
135,0.645,0.2057142857,3,0.312
140,0.312,0.645,3,0.285
145,0.285,0.312,3,0.36
150,0.36,0.285,3,0.4
155,0.4,0.36,3,0.32
160,0.32,0.4,3,0.3085714286
165,0.3085714286,0.32,3,0.7575
170,0.7575,0.3085714286,3,0.45125
175,0.45125,0.7575,3,0.54125
180,0.54125,0.45125,3,0.2288888889
185,0.2288888889,0.54125,3,0.1675
190,0.1675,0.2288888889,3,0.605
195,0.605,0.1675,3,0.735
200,0.735,0.605,3,0.4266666667
205,0.4266666667,0.735,3,0.3342857143
210,0.3342857143,0.4266666667,3,0.9644444444
215,0.9644444444,0.3342857143,3,0.9057142857
220,0.9057142857,0.9644444444,3,1.23625
225,1.23625,0.9057142857,3,1.0833333333
230,1.0833333333,1.23625,3,0.4866666667
235,0.4866666667,1.0833333333,3,0.6375
240,0.6375,0.4866666667,3,1.08
245,1.08,0.6375,3,1.3577777778
250,1.3577777778,1.08,3,1.65
255,1.65,1.3577777778,3,2.1116666667
260,2.1116666667,1.65,3,1.2
265,1.2,2.1116666667,3,1.8625
270,1.8625,1.2,3,2.75125
275,2.75125,1.8625,3,2.51625
280,2.51625,2.75125,3,3.9114285714
285,3.9114285714,2.51625,3,3.9742857143
290,3.9742857143,3.9114285714,3,2.6533333333
295,2.6533333333,3.9742857143,3,2.5866666667
300,2.5866666667,2.6533333333,3,3.05625
305,3.05625,2.5866666667,3,2.4842857143
310,2.4842857143,3.05625,3,3.3675
315,3.3675,2.4842857143,3,3.434
320,3.434,3.3675,3,4.5071428571
325,4.5071428571,3.434,3,5.7711111111
330,5.7711111111,4.5071428571,3,5.7655555556
335,5.7655555556,5.7711111111,3,4.8642857143
340,4.8642857143,5.7655555556,3,6.0122222222
345,6.0122222222,4.8642857143,3,5.76375
350,5.76375,6.0122222222,3,5.2457142857
355,5.2457142857,5.76375,3,3.6922222222
360,3.6922222222,5.2457142857,3,5.34
365,5.34,3.6922222222,3,4.4375
370,4.4375,5.34,3,4.1422222222
375,4.1422222222,4.4375,3,5.0183333333
380,5.0183333333,4.1422222222,3,6.18875
385,6.18875,5.0183333333,3,6.1485714286
390,6.1485714286,6.18875,3,9.17375
395,9.17375,6.1485714286,3,6.7385714286
400,6.7385714286,9.17375,3,7.216
405,7.216,6.7385714286,3,7.395
410,7.395,7.216,3,6.7575
415,6.7575,7.395,3,8.4055555556
420,8.4055555556,6.7575,3,5.42875
425,5.42875,8.4055555556,3,7.13
430,7.13,5.42875,3,7.043
435,7.043,7.13,3,6.685
440,6.685,7.043,3,7.7844444444
445,7.7844444444,6.685,3,6.2528571429
450,6.2528571429,7.7844444444,3,7.456
455,7.456,6.2528571429,3,6.23
460,6.23,7.456,3,7.4183333333
465,7.4183333333,6.23,3,7.1355555556
470,7.1355555556,7.4183333333,3,7.5
475,7.5,7.1355555556,3,6.6244444444
480,6.6244444444,7.5,3,7.528
485,7.528,6.6244444444,3,6.0214285714
490,6.0214285714,7.528,3,5.33
495,5.33,6.0214285714,3,4.86
500,4.86,5.33,3,5.60375
505,5.60375,4.86,3,4.8088888889
510,4.8088888889,5.60375,3,4.088
515,4.088,4.8088888889,3,5.79
520,5.79,4.088,3,4.26375
525,4.26375,5.79,3,5.9225
530,5.9225,4.26375,3,5.19
535,5.19,5.9225,3,5.84
540,5.84,5.19,3,4.5
545,4.5,5.84,3,5.20875
550,5.20875,4.5,3,5.118
555,5.118,5.20875,3,4.5444444444
560,4.5444444444,5.118,3,5.7142857143
565,5.7142857143,4.5444444444,3,4.9433333333
570,4.9433333333,5.7142857143,3,4.255
575,4.255,4.9433333333,3,5.0328571429
580,5.0328571429,4.255,3,5.6111111111
585,5.6111111111,5.0328571429,3,5.355
590,5.355,5.6111111111,3,5.305
595,5.305,5.355,3,7.22875
600,7.22875,5.305,3,4.0857142857
605,4.0857142857,7.22875,3,4.895
610,4.895,4.0857142857,3,5.0866666667
615,5.0866666667,4.895,3,4.4122222222
620,4.4122222222,5.0866666667,3,4.2775
625,4.2775,4.4122222222,3,4.5233333333
630,4.5233333333,4.2775,3,5.39625
635,5.39625,4.5233333333,3,4.7425
640,4.7425,5.39625,3,5.55625
645,5.55625,4.7425,3,5.2775
650,5.2775,5.55625,3,4.4022222222
655,4.4022222222,5.2775,3,6.6428571429
660,6.6428571429,4.4022222222,3,6.305
665,6.305,6.6428571429,3,5.27
670,5.27,6.305,3,4.91875
675,4.91875,5.27,3,6.7542857143
680,6.7542857143,4.91875,3,5.1966666667
685,5.1966666667,6.7542857143,3,5.9042857143
690,5.9042857143,5.1966666667,3,5.0866666667
695,5.0866666667,5.9042857143,3,5.5
700,5.5,5.0866666667,3,5.9271428571
705,5.9271428571,5.5,3,6.12375
710,6.12375,5.9271428571,3,3.833
715,3.833,6.12375,3,6.5425
720,6.5425,3.833,3,5.88875
725,5.88875,6.5425,3,7.75625
730,7.75625,5.88875,3,6.5125
735,6.5125,7.75625,3,6.5228571429
740,6.5228571429,6.5125,3,8.20875
745,8.20875,6.5228571429,3,6.5642857143
750,6.5642857143,8.20875,3,6.7588888889
755,6.7588888889,6.5642857143,3,7.4175
760,7.4175,6.7588888889,3,6.86
765,6.86,7.4175,3,6.8885714286
770,6.8885714286,6.86,3,8.3328571429
775,8.3328571429,6.8885714286,3,6.535
780,6.535,8.3328571429,3,6.1477777778
785,6.1477777778,6.535,3,6.4214285714
790,6.4214285714,6.1477777778,3,6.5
795,6.5,6.4214285714,3,8.65
800,8.65,6.5,3,7.4166666667
805,7.4166666667,8.65,3,6.735
810,6.735,7.4166666667,3,9.1028571429
815,9.1028571429,6.735,3,10.9388888889
820,10.9388888889,9.1028571429,3,9.51375
825,9.51375,10.9388888889,3,10.4725
830,10.4725,9.51375,3,8.4622222222
835,8.4622222222,10.4725,3,7.4611111111
840,7.4611111111,8.4622222222,3,7.645
845,7.645,7.4611111111,3,7.445
850,7.445,7.645,3,9.08375
855,9.08375,7.445,3,9.6411111111
860,9.6411111111,9.08375,3,8.5
865,8.5,9.6411111111,3,10.7025
870,10.7025,8.5,3,9.888
875,9.888,10.7025,3,10.8933333333
880,10.8933333333,9.888,3,10.0377777778
885,10.0377777778,10.8933333333,3,11.0377777778
890,11.0377777778,10.0377777778,3,9.4757142857
895,9.4757142857,11.0377777778,3,10.0055555556
900,10.0055555556,9.4757142857,3,11.7844444444
905,11.7844444444,10.0055555556,3,12.4357142857
910,12.4357142857,11.7844444444,3,9.161
915,9.161,12.4357142857,3,12.21
920,12.21,9.161,3,11.42875
925,11.42875,12.21,3,12.0066666667
930,12.0066666667,11.42875,3,11.715
935,11.715,12.0066666667,3,10.77875
940,10.77875,11.715,3,13.23
945,13.23,10.77875,3,12.4011111111
950,12.4011111111,13.23,3,13.815
955,13.815,12.4011111111,3,10.387
960,10.387,13.815,3,13.72875
965,13.72875,10.387,3,12.4914285714
970,12.4914285714,13.72875,3,12.7
975,12.7,12.4914285714,3,12.8644444444
980,12.8644444444,12.7,3,12.9688888889
985,12.9688888889,12.8644444444,3,15.1025
990,15.1025,12.9688888889,3,11.7575
995,11.7575,15.1025,3,13.54875
1000,13.54875,11.7575,3,13.3266666667
1005,13.3266666667,13.54875,3,14.687
1010,14.687,13.3266666667,3,14.7088888889
1015,14.7088888889,14.687,3,15.033
1020,15.033,14.7088888889,3,12.9266666667
1025,12.9266666667,15.033,3,12.684
1030,12.684,12.9266666667,3,15.0255555556
1035,15.0255555556,12.684,3,16.5425
1040,16.5425,15.0255555556,3,17.32
1045,17.32,16.5425,3,14.8455555556
1050,14.8455555556,17.32,3,16.7071428571
1055,16.7071428571,14.8455555556,3,14.1922222222
1060,14.1922222222,16.7071428571,3,15.266
1065,15.266,14.1922222222,3,12.18
1070,12.18,15.266,3,12.955
1075,12.955,12.18,3,11.495
1080,11.495,12.955,3,14.662
1085,14.662,11.495,3,12.815
1090,12.815,14.662,3,12.165
1095,12.165,12.815,3,11.629
1100,11.629,12.165,3,8.99
1105,8.99,11.629,3,9.9
1110,9.9,8.99,3,9.7955555556
1115,9.7955555556,9.9,3,9.472
1120,9.472,9.7955555556,3,10.09
1125,10.09,9.472,3,8.34
1130,8.34,10.09,3,9.36875
1135,9.36875,8.34,3,5.7833333333
1140,5.7833333333,9.36875,3,7.226
1145,7.226,5.7833333333,3,6.576
1150,6.576,7.226,3,6.29
1155,6.29,6.576,3,6.4
1160,6.4,6.29,3,7.595
1165,7.595,6.4,3,5.8425
1170,5.8425,7.595,3,5.1175
1175,5.1175,5.8425,3,6.134
1180,6.134,5.1175,3,4.8633333333
1185,4.8633333333,6.134,3,5.0825
1190,5.0825,4.8633333333,3,5.4733333333
1195,5.4733333333,5.0825,3,5.655
1200,5.655,5.4733333333,3,5.817
1205,5.817,5.655,3,6.29
1210,6.29,5.817,3,5.8
1215,5.8,6.29,3,5.1666666667
1220,5.1666666667,5.8,3,5.183
1225,5.183,5.1666666667,3,5.304
1230,5.304,5.183,3,4.1355555556
1235,4.1355555556,5.304,3,5.288
1240,5.288,4.1355555556,3,4.766
1245,4.766,5.288,3,4.261
1250,4.261,4.766,3,5.22375
1255,5.22375,4.261,3,4.9388888889
1260,4.9388888889,5.22375,3,4.72875
1265,4.72875,4.9388888889,3,4.15
1270,4.15,4.72875,3,5.5611111111
1275,5.5611111111,4.15,3,4.628
1280,4.628,5.5611111111,3,4.55
1285,4.55,4.628,3,4.373
1290,4.373,4.55,3,3.176
1295,3.176,4.373,3,3.90125
1300,3.90125,3.176,3,3.588
1305,3.588,3.90125,3,2.933
1310,2.933,3.588,3,3.3
1315,3.3,2.933,3,3.357
1320,3.357,3.3,3,2.85375
1325,2.85375,3.357,3,3.0625
1330,3.0625,2.85375,3,3.1725
1335,3.1725,3.0625,3,3.3125
1340,3.3125,3.1725,3,3.71
1345,3.71,3.3125,3,3.268
1350,3.268,3.71,3,2.433
1355,2.433,3.268,3,2.3516666667
1360,2.3516666667,2.433,3,2.8
1365,2.8,2.3516666667,3,2.216
1370,2.216,2.8,3,1.9566666667
1375,1.9566666667,2.216,3,1.456
1380,1.456,1.9566666667,3,2.1222222222
1385,2.1222222222,1.456,3,1.968
1390,1.968,2.1222222222,3,1.73625
1395,1.73625,1.968,3,1.1757142857
1400,1.1757142857,1.73625,3,1.57
1405,1.57,1.1757142857,3,1.195
1410,1.195,1.57,3,0.8333333333
1415,0.8333333333,1.195,3,1.1111111111
1420,1.1111111111,0.8333333333,3,0.994
1425,0.994,1.1111111111,3,0.979
1430,0.979,0.994,3,0.721
1435,0.721,0.979,3,1.4688888889
0,1.4688888889,0.721,3,1.295
5,1.295,1.4688888889,3,0.906
10,0.906,1.295,3,1.3277777778
15,1.3277777778,0.906,3,0.863
20,0.863,1.3277777778,3,1.132
25,1.132,0.863,3,1.285
30,1.285,1.132,3,0.6466666667
35,0.6466666667,1.285,3,0.82
40,0.82,0.6466666667,3,0.8466666667
45,0.8466666667,0.82,3,0.13
50,0.13,0.8466666667,3,0.4933333333
55,0.4933333333,0.13,3,0.48
60,0.48,0.4933333333,3,0.7425
65,0.7425,0.48,3,0.4322222222
70,0.4322222222,0.7425,3,0.7911111111
75,0.7911111111,0.4322222222,3,0.6
80,0.6,0.7911111111,3,0.444
85,0.444,0.6,3,0.5
90,0.5,0.444,3,0.3
95,0.3,0.5,3,0.294
100,0.294,0.3,3,0.34
105,0.34,0.294,3,0.234
110,0.234,0.34,3,0.624
115,0.624,0.234,3,0.144
120,0.144,0.624,3,0.36
125,0.36,0.144,3,0.144
130,0.144,0.36,3,0.134
135,0.134,0.144,3,0
140,0,0.134,3,0.2057142857
145,0.2057142857,0,3,1.1814285714
150,1.1814285714,0.2057142857,3,0.1875
155,0.1875,1.1814285714,3,0.4188888889
160,0.4188888889,0.1875,3,0.222
165,0.222,0.4188888889,3,0.3266666667
170,0.3266666667,0.222,3,0.828
175,0.828,0.3266666667,3,0.634
180,0.634,0.828,3,0.39
185,0.39,0.634,3,0.24
190,0.24,0.39,3,0.3085714286
195,0.3085714286,0.24,3,0.378
200,0.378,0.3085714286,3,0.78
205,0.78,0.378,3,0.618
210,0.618,0.78,3,0.629
215,0.629,0.618,3,1.249
220,1.249,0.629,3,0.785
225,0.785,1.249,3,0.946
230,0.946,0.785,3,1.1
235,1.1,0.946,3,0.516
240,0.516,1.1,3,0.588
245,0.588,0.516,3,0.522
250,0.522,0.588,3,1.16875
255,1.16875,0.522,3,1.18125
260,1.18125,1.16875,3,1.406
265,1.406,1.18125,3,2.051
270,2.051,1.406,3,2.3644444444
275,2.3644444444,2.051,3,2.43
280,2.43,2.3644444444,3,3.0425
285,3.0425,2.43,3,2.644
290,2.644,3.0425,3,2.937
295,2.937,2.644,3,2.683
300,2.683,2.937,3,1.846
305,1.846,2.683,3,2.086
310,2.086,1.846,3,1.951
315,1.951,2.086,3,2.263
320,2.263,1.951,3,3.834
325,3.834,2.263,3,5.0055555556
330,5.0055555556,3.834,3,4.995
335,4.995,5.0055555556,3,4.75
340,4.75,4.995,3,4.838
345,4.838,4.75,3,6.266
350,6.266,4.838,3,4.677
355,4.677,6.266,3,5.43
360,5.43,4.677,3,4.7411111111
365,4.7411111111,5.43,3,4.1722222222
370,4.1722222222,4.7411111111,3,3.9433333333
375,3.9433333333,4.1722222222,3,4.9133333333
380,4.9133333333,3.9433333333,3,5.0314285714
385,5.0314285714,4.9133333333,3,8.3644444444
390,8.3644444444,5.0314285714,3,7.3411111111
395,7.3411111111,8.3644444444,3,6.4811111111
400,6.4811111111,7.3411111111,3,6.956
405,6.956,6.4811111111,3,8.084
410,8.084,6.956,3,6.6677777778
415,6.6677777778,8.084,3,6.0557142857
420,6.0557142857,6.6677777778,3,5.189
425,5.189,6.0557142857,3,6.688
430,6.688,5.189,3,5.644
435,5.644,6.688,3,7.96
440,7.96,5.644,3,7.735
445,7.735,7.96,3,7.289
450,7.289,7.735,3,6.3388888889
455,6.3388888889,7.289,3,6.6744444444
460,6.6744444444,6.3388888889,3,6.056
465,6.056,6.6744444444,3,7.065
470,7.065,6.056,3,5.713
475,5.713,7.065,3,8.4077777778
480,8.4077777778,5.713,3,5.61875
485,5.61875,8.4077777778,3,5.0557142857
490,5.0557142857,5.61875,3,4.85
495,4.85,5.0557142857,3,8.215
500,8.215,4.85,3,6.2925
505,6.2925,8.215,3,4.6911111111
510,4.6911111111,6.2925,3,4.4388888889
515,4.4388888889,4.6911111111,3,6.0488888889
520,6.0488888889,4.4388888889,3,5.961
525,5.961,6.0488888889,3,6.707
530,6.707,5.961,3,5.873
535,5.873,6.707,3,6.661
540,6.661,5.873,3,5.9944444444
545,5.9944444444,6.661,3,6.1875
550,6.1875,5.9944444444,3,5.551
555,5.551,6.1875,3,5.715
560,5.715,5.551,3,5.151
565,5.151,5.715,3,5.818
570,5.818,5.151,3,6.0722222222
575,6.0722222222,5.818,3,6.129
580,6.129,6.0722222222,3,4.789
585,4.789,6.129,3,5.0177777778
590,5.0177777778,4.789,3,5.76375
595,5.76375,5.0177777778,3,5.055
600,5.055,5.76375,3,4.972
605,4.972,5.055,3,4.8044444444
610,4.8044444444,4.972,3,5.28625
615,5.28625,4.8044444444,3,5.6055555556
620,5.6055555556,5.28625,3,5.4811111111
625,5.4811111111,5.6055555556,3,5.8825
630,5.8825,5.4811111111,3,5.794
635,5.794,5.8825,3,6.084
640,6.084,5.794,3,4.0371428571
645,4.0371428571,6.084,3,4.338
650,4.338,4.0371428571,3,6.0111111111
655,6.0111111111,4.338,3,5.5
660,5.5,6.0111111111,3,5.773
665,5.773,5.5,3,6.449
670,6.449,5.773,3,5.6375
675,5.6375,6.449,3,6.8766666667
680,6.8766666667,5.6375,3,4.634
685,4.634,6.8766666667,3,5.4311111111
690,5.4311111111,4.634,3,5.5142857143
695,5.5142857143,5.4311111111,3,6.189
700,6.189,5.5142857143,3,6.2033333333
705,6.2033333333,6.189,3,6.044
710,6.044,6.2033333333,3,6.227
715,6.227,6.044,3,7.033
720,7.033,6.227,3,6.3577777778
725,6.3577777778,7.033,3,6.3875
730,6.3875,6.3577777778,3,6.54875
735,6.54875,6.3875,3,5.95
740,5.95,6.54875,3,7.6766666667
745,7.6766666667,5.95,3,7.6188888889
750,7.6188888889,7.6766666667,3,6.772
755,6.772,7.6188888889,3,5.318
760,5.318,6.772,3,6.6677777778
765,6.6677777778,5.318,3,5.2166666667
770,5.2166666667,6.6677777778,3,6.632
775,6.632,5.2166666667,3,7.349
780,7.349,6.632,3,8.735
785,8.735,7.349,3,8.617
790,8.617,8.735,3,7.922
795,7.922,8.617,3,7.961
800,7.961,7.922,3,6.5188888889
805,6.5188888889,7.961,3,7.362
810,7.362,6.5188888889,3,6.777
815,6.777,7.362,3,8.674
820,8.674,6.777,3,7.711
825,7.711,8.674,3,7.706
830,7.706,7.711,3,7.461
835,7.461,7.706,3,8.7
840,8.7,7.461,3,7.633
845,7.633,8.7,3,7.555
850,7.555,7.633,3,10.352
855,10.352,7.555,3,9.994
860,9.994,10.352,3,9.383
865,9.383,9.994,3,11.516
870,11.516,9.383,3,8.406
875,8.406,11.516,3,11.667
880,11.667,8.406,3,9.133
885,9.133,11.667,3,9.566
890,9.566,9.133,3,8.707
895,8.707,9.566,3,9.773
900,9.773,8.707,3,10.639
905,10.639,9.773,3,10.616
910,10.616,10.639,3,10.689
915,10.689,10.616,3,9.333
920,9.333,10.689,3,9.865
925,9.865,9.333,3,9.689
930,9.689,9.865,3,10.0785714286
935,10.0785714286,9.689,3,12.128
940,12.128,10.0785714286,3,10.288
945,10.288,12.128,3,13.6922222222
950,13.6922222222,10.288,3,11.3257142857
955,11.3257142857,13.6922222222,3,11.5677777778
960,11.5677777778,11.3257142857,3,12.9225
965,12.9225,11.5677777778,3,10.6514285714
970,10.6514285714,12.9225,3,11.6875
975,11.6875,10.6514285714,3,13.05
980,13.05,11.6875,3,15.2
985,15.2,13.05,3,12.794
990,12.794,15.2,3,13.256
995,13.256,12.794,3,12.3711111111
1000,12.3711111111,13.256,3,13.468
1005,13.468,12.3711111111,3,13.596
1010,13.596,13.468,3,13.495
1015,13.495,13.596,3,13.64
1020,13.64,13.495,3,14.594
1025,14.594,13.64,3,14.705
1030,14.705,14.594,3,13.65
1035,13.65,14.705,3,12.145
1040,12.145,13.65,3,14.039
1045,14.039,12.145,3,13.289
1050,13.289,14.039,3,14.522
1055,14.522,13.289,3,13.5922222222
1060,13.5922222222,14.522,3,15.164
1065,15.164,13.5922222222,3,13.267
1070,13.267,15.164,3,12.1477777778
1075,12.1477777778,13.267,3,11.995
1080,11.995,12.1477777778,3,10.195
1085,10.195,11.995,3,13.079
1090,13.079,10.195,3,12.19
1095,12.19,13.079,3,11.332
1100,11.332,12.19,3,10.677
1105,10.677,11.332,3,9.722
1110,9.722,10.677,3,9.61
1115,9.61,9.722,3,9.327
1120,9.327,9.61,3,6.935
1125,6.935,9.327,3,8.299
1130,8.299,6.935,3,6.402
1135,6.402,8.299,3,8.138
1140,8.138,6.402,3,5.894
1145,5.894,8.138,3,7.511
1150,7.511,5.894,3,6.671
1155,6.671,7.511,3,5.23625
1160,5.23625,6.671,3,6.577
1165,6.577,5.23625,3,5.988
1170,5.988,6.577,3,6.132
1175,6.132,5.988,3,5.572
1180,5.572,6.132,3,6.006
1185,6.006,5.572,3,5.544
1190,5.544,6.006,3,5.806
1195,5.806,5.544,3,6.257
1200,6.257,5.806,3,4.473
1205,4.473,6.257,3,6.4225
1210,6.4225,4.473,3,5.233
1215,5.233,6.4225,3,7.6233333333
1220,7.6233333333,5.233,3,5.639
1225,5.639,7.6233333333,3,4.7777777778
1230,4.7777777778,5.639,3,4.0555555556
1235,4.0555555556,4.7777777778,3,4.0255555556
1240,4.0255555556,4.0555555556,3,4.3333333333
1245,4.3333333333,4.0255555556,3,5.394
1250,5.394,4.3333333333,3,3.9888888889
1255,3.9888888889,5.394,3,3.77
1260,3.77,3.9888888889,3,5.395
1265,5.395,3.77,3,3.6722222222
1270,3.6722222222,5.395,3,4.7275
1275,4.7275,3.6722222222,3,3.4528571429
1280,3.4528571429,4.7275,3,3.634
1285,3.634,3.4528571429,3,4.93875
1290,4.93875,3.634,3,3.6911111111
1295,3.6911111111,4.93875,3,4.511
1300,4.511,3.6911111111,3,4.971
1305,4.971,4.511,3,5.7522222222
1310,5.7522222222,4.971,3,4.6657142857
1315,4.6657142857,5.7522222222,3,3.216
1320,3.216,4.6657142857,3,3.1922222222
1325,3.1922222222,3.216,3,2.805
1330,2.805,3.1922222222,3,2.5744444444
1335,2.5744444444,2.805,3,3.424
1340,3.424,2.5744444444,3,2.6914285714
1345,2.6914285714,3.424,3,3.045
1350,3.045,2.6914285714,3,2.807
1355,2.807,3.045,3,2.6244444444
1360,2.6244444444,2.807,3,2.89625
1365,2.89625,2.6244444444,3,2.917
1370,2.917,2.89625,3,2.544
1375,2.544,2.917,3,2.294
1380,2.294,2.544,3,2.282
1385,2.282,2.294,3,0.949
1390,0.949,2.282,3,2.213
1395,2.213,0.949,3,1.717
1400,1.717,2.213,3,1.473
1405,1.473,1.717,3,1.366
1410,1.366,1.473,3,1.538
1415,1.538,1.366,3,1.299
1420,1.299,1.538,3,0.822
1425,0.822,1.299,3,0.983
1430,0.983,0.822,3,1.528
1435,1.528,0.983,3,0.863
0,0.863,1.528,3,1.51
5,1.51,0.863,3,1.2
10,1.2,1.51,3,0.733
15,0.733,1.2,3,0.98
20,0.98,0.733,3,0.949
25,0.949,0.98,3,0.915
30,0.915,0.949,3,0.75
35,0.75,0.915,3,0.7855555556
40,0.7855555556,0.75,3,0.6685714286
45,0.6685714286,0.7855555556,3,0.6244444444
50,0.6244444444,0.6685714286,3,1.056
55,1.056,0.6244444444,3,0.85
60,0.85,1.056,3,0.726
65,0.726,0.85,3,0.712
70,0.712,0.726,3,0.695
75,0.695,0.712,3,0.94
80,0.94,0.695,3,0.628
85,0.628,0.94,3,0.427
90,0.427,0.628,3,0.427
95,0.427,0.427,3,0.65
100,0.65,0.427,3,0.594
105,0.594,0.65,3,0.789
110,0.789,0.594,3,1.01
115,1.01,0.789,3,0.26375
120,0.26375,1.01,3,0.278
125,0.278,0.26375,3,0.294
130,0.294,0.278,3,0.288
135,0.288,0.294,3,0.312
140,0.312,0.288,3,0.15
145,0.15,0.312,3,0.462
150,0.462,0.15,3,0.39
155,0.39,0.462,3,0.5866666667
160,0.5866666667,0.39,3,0.4875
165,0.4875,0.5866666667,3,0.2466666667
170,0.2466666667,0.4875,3,0.84
175,0.84,0.2466666667,3,0.32
180,0.32,0.84,3,0.355
185,0.355,0.32,3,0.3675
190,0.3675,0.355,3,0.288
195,0.288,0.3675,3,0.438
200,0.438,0.288,3,0.516
205,0.516,0.438,3,0.222
210,0.222,0.516,3,0.744
215,0.744,0.222,3,0.911
220,0.911,0.744,3,1.062
225,1.062,0.911,3,1.102
230,1.102,1.062,3,0.69
235,0.69,1.102,3,1.026
240,1.026,0.69,3,0.816
245,0.816,1.026,3,0.522
250,0.522,0.816,3,1.0677777778
255,1.0677777778,0.522,3,1.011
260,1.011,1.0677777778,3,1.33
265,1.33,1.011,3,2.327
270,2.327,1.33,3,2.029
275,2.029,2.327,3,2.14125
280,2.14125,2.029,3,2.472
285,2.472,2.14125,3,2.9766666667
290,2.9766666667,2.472,3,2.18125
295,2.18125,2.9766666667,3,1.968
300,1.968,2.18125,3,2.139
305,2.139,1.968,3,2.1488888889
310,2.1488888889,2.139,3,2.655
315,2.655,2.1488888889,3,2.52
320,2.52,2.655,3,2.3775
325,2.3775,2.52,3,3.4928571429
330,3.4928571429,2.3775,3,4.861
335,4.861,3.4928571429,3,3.4811111111
340,3.4811111111,4.861,3,5.82
345,5.82,3.4811111111,3,5.255
350,5.255,5.82,3,4.6175
355,4.6175,5.255,3,3.129
360,3.129,4.6175,3,3.623
365,3.623,3.129,3,3.054
370,3.054,3.623,3,5.205
375,5.205,3.054,3,4.182
380,4.182,5.205,3,5.122
385,5.122,4.182,3,5.699
390,5.699,5.122,3,6.316
395,6.316,5.699,3,6.099
400,6.099,6.316,3,6.5988888889
405,6.5988888889,6.099,3,6.211
410,6.211,6.5988888889,3,6.305
415,6.305,6.211,3,5.179
420,5.179,6.305,3,6.6288888889
425,6.6288888889,5.179,3,6.9688888889
430,6.9688888889,6.6288888889,3,5.055
435,5.055,6.9688888889,3,7.80625
440,7.80625,5.055,3,4.69
445,4.69,7.80625,3,7.0733333333
450,7.0733333333,4.69,3,7.682
455,7.682,7.0733333333,3,7.1042857143
460,7.1042857143,7.682,3,6.17375
465,6.17375,7.1042857143,3,7.089
470,7.089,6.17375,3,5.727
475,5.727,7.089,3,6.1122222222
480,6.1122222222,5.727,3,6.2225
485,6.2225,6.1122222222,3,4.5485714286
490,4.5485714286,6.2225,3,4.1844444444
495,4.1844444444,4.5485714286,3,7.0688888889
500,7.0688888889,4.1844444444,3,4.845
505,4.845,7.0688888889,3,6.249
510,6.249,4.845,3,3.8014285714
515,3.8014285714,6.249,3,6.0425
520,6.0425,3.8014285714,3,6.646
525,6.646,6.0425,3,6.6233333333
530,6.6233333333,6.646,3,5.4566666667
535,5.4566666667,6.6233333333,3,4.377
540,4.377,5.4566666667,3,5.028
545,5.028,4.377,3,4.477
550,4.477,5.028,3,4.506
555,4.506,4.477,3,3.9
560,3.9,4.506,3,6.205
565,6.205,3.9,3,4.272
570,4.272,6.205,3,5.451
575,5.451,4.272,3,4.468
580,4.468,5.451,3,5.0244444444
585,5.0244444444,4.468,3,4.346
590,4.346,5.0244444444,3,4.694
595,4.694,4.346,3,4.533
600,4.533,4.694,3,5.683
605,5.683,4.533,3,4.417
610,4.417,5.683,3,5.818
615,5.818,4.417,3,5.445
620,5.445,5.818,3,5.417
625,5.417,5.445,3,5.694
630,5.694,5.417,3,4.66
635,4.66,5.694,3,6.205
640,6.205,4.66,3,4.789
645,4.789,6.205,3,5.195
650,5.195,4.789,3,8.4811111111
655,8.4811111111,5.195,3,3.97875
660,3.97875,8.4811111111,3,5.4
665,5.4,3.97875,3,5.7075
670,5.7075,5.4,3,5.25625
675,5.25625,5.7075,3,6.095
680,6.095,5.25625,3,6.3955555556
685,6.3955555556,6.095,3,4.9755555556
690,4.9755555556,6.3955555556,3,6.3622222222
695,6.3622222222,4.9755555556,3,5.7088888889
700,5.7088888889,6.3622222222,3,6.71375
705,6.71375,5.7088888889,3,6.898
710,6.898,6.71375,3,5.7088888889
